Just Do It. #nikewomenpic.twitter.com/PuD9gDj1qs,['nikewomen'],nan,261,9500,6000, 22 Oct 2014,5:00 AM 
#NoExcuses RT @Nike: The time and place is here and now. #justdoit,"['NoExcuses', 'justdoit']",['Nike'],10,338,167, 20 Oct 2014,11:06 AM 
The time and place is here and now. #justdoit,['justdoit'],nan,34,1200,1200, 20 Oct 2014,7:00 AM 
Anything can happen if you're willing to do everything to make it happen. #justdoit,['justdoit'],nan,72,1700,2000, 13 Oct 2014,7:30 AM 
"More than just a mile.

For every mile run with #nikeplus, @BofA_Community will donate to the fight against AIDS. http://gonike.me/RED_ ",['nikeplus'],['BofA_Community'],14,223,156, 12 Oct 2014,9:46 AM 
"Since you started playing, we've shown fútbol what soccer can do. Thanks, for leaving us wanting more. #onlyonelandonpic.twitter.com/7XlWtOdT0L",['onlyonelandon'],nan,43,4500,4500, 10 Oct 2014,9:56 AM 
Find the reasons. Lose the excuses. #justdoit,['justdoit'],nan,75,1800,2100, 6 Oct 2014,7:30 AM 
National pride. Global glory. #justdoit #USABWNTpic.twitter.com/9yefBdfHdT,"['justdoit', 'USABWNT']",nan,25,984,704, 5 Oct 2014,12:50 PM 
Legendary DNA meets necessary protection. Introducing the new #sneakerboots collection. http://nike.com/sportswear pic.twitter.com/a4iN3gL7xt,['sneakerboots'],nan,27,456,344, 2 Oct 2014,9:06 AM 
"When it's all on the line, hold nothing back. #futuregetsfasterpic.twitter.com/isL7T1KWrN",['futuregetsfaster'],nan,20,401,358, 30 Sep 2014,8:57 AM 
You can only change yourself if you challenge yourself. #justdoit,['justdoit'],nan,67,1700,2200, 29 Sep 2014,7:30 AM 
Make progress a priority. #justdoit,['justdoit'],nan,78,1800,2400, 22 Sep 2014,7:30 AM 
This is last call for all of summer's weekend warriors. Earn it.pic.twitter.com/EWr5ghzTnm,nan,nan,11,334,148, 20 Sep 2014,7:29 AM 
Just do it. #LiNa #LoveLipic.twitter.com/emYWNRDLGy,"['LiNa', 'LoveLi']",nan,78,1500,1300, 19 Sep 2014,10:37 AM 
Talk as loud as you want. Make your game louder. #NeverFinishedhttps://amp.twimg.com/v/48e1b34f-c20e-4726-9fb4-5165a9b0eb9b …,['NeverFinished'],nan,92,1300,1200, 19 Sep 2014,12:00 PM 
This is where the #LEBRON12 was built. This is where scientists and athletes are on the same team. This is the NSRL.http://youtu.be/g8QIYfWsYDg ,['LEBRON12'],nan,13,217,167, 17 Sep 2014,11:00 AM 
"Gear up for greatness. #LEBRON12
http://nike.com/lebron pic.twitter.com/tR66rPvEEM",['LEBRON12'],nan,386,2100,2700, 16 Sep 2014,4:18 PM 
"For big nights, every night. 

The #LEBRON12 was engineered to the exact specifications of @KingJamespic.twitter.com/8JCE6sGAWQ",['LEBRON12'],['KingJames'],152,2200,1800, 16 Sep 2014,4:21 PM 
"When you reach your max, reach for more. #justdoit",['justdoit'],nan,53,1600,1700, 15 Sep 2014,7:30 AM 
Playing is an honor. Winning is a tradition. #justdoit #USABMNTpic.twitter.com/YWqGaDO4Cx,"['justdoit', 'USABMNT']",nan,76,4000,4000, 14 Sep 2014,1:47 PM 
Read the stories. Shop the collection. Download the new #techpack Lookbook in the @AppStore: http://swoo.sh/1D0GEOB pic.twitter.com/SQhvFieOcr,['techpack'],['AppStore'],13,146,95, 12 Sep 2014,2:43 PM 
The best just make everyone better. #MVP #WNBAFinalspic.twitter.com/dAlF6DS99J,"['MVP', 'WNBAFinals']",nan,41,882,810, 12 Sep 2014,7:19 PM 
See an opportunity where others see an obstacle. #justdoit,['justdoit'],nan,54,1400,1600, 8 Sep 2014,7:30 AM 
History served by Serena. @SerenaWilliams #nikecourt #USOpenpic.twitter.com/Hgw4PkBzXS,"['nikecourt', 'USOpen']",['serenawilliams'],116,2100,2100, 7 Sep 2014,3:37 PM 
Get your daily dose of #NTC on #Vine. Take on a partner ab workout with the Medicine Ball Partner Toss.http://gonike.me/6016WvoG ,"['NTC', 'Vine']",nan,5,103,56, 2 Sep 2014,2:31 PM 
A day off is no reason to have an off day. #justdoit,['justdoit'],nan,57,2000,1800, 1 Sep 2014,8:00 AM 
Ready. Set. Repeat. @FSU_Football #NeverFinishedpic.twitter.com/tX5qCSWt32,['NeverFinished'],nan,28,572,351, 30 Aug 2014,4:45 PM 
#justdoit RT @McIlroyRory Little evening workout... Words to live by #prefontaine #nike #hardworkpic.twitter.com/MnnadHerfm,"['justdoit', 'prefontaine', 'nike', 'hardwork']",['McIlroyRory'],24,778,533, 26 Aug 2014,3:43 PM 
Improbable doesn't mean impossible. #justdoit,['justdoit'],nan,41,1300,1500, 25 Aug 2014,7:30 AM 
The wait is over. New season. New #techpack. Exclusively available now at http://nike.com/techpack .pic.twitter.com/1Y0MUfEjEo,['techpack'],nan,23,436,282, 21 Aug 2014,9:00 AM 
Take your training to the next level. #NTC is now on #Vine. Get exclusive workout tips and drills.http://gonike.me/6010WBxu ,"['NTC', 'Vine']",nan,6,146,76, 18 Aug 2014,3:31 PM 
"Inside The Oven, we know the most exciting club is the next one. #TheresAlwaysBetterhttps://amp.twimg.com/v/2548c716-8e02-4938-91a3-14e9077c2b6b …",['TheresAlwaysBetter'],nan,33,515,353, 19 Aug 2014,1:16 PM 
Rise and run. #justdoit,['justdoit'],nan,46,1600,1400, 18 Aug 2014,7:30 AM 
"As Becky Hammon retires from one league, she'll make history in another. #justdoitpic.twitter.com/jkiiHLze2W",['justdoit'],nan,39,1300,1100, 15 Aug 2014,4:55 PM 
Engineered to the exact specifications of championship athletes. New #techpack is coming 8.21:https://amp.twimg.com/v/43b061dc-3ba8-49a2-a90b-1a81aeeb50e4 …,['techpack'],nan,38,412,307, 14 Aug 2014,10:15 AM 
Ask more from yourself and they'll start asking more about you. #justdoit,['justdoit'],nan,34,1300,1200, 11 Aug 2014,7:30 AM 
Champions never get lost in the crowd. @McIlroyRory #PGAChamppic.twitter.com/RygBGlRzIP,['PGAChamp'],['McIlroyRory'],69,2000,2200, 10 Aug 2014,5:43 PM 
"Without the setbacks, the comebacks aren’t as sweet. #justdoitpic.twitter.com/ZjolqxCf1d",['justdoit'],nan,341,6300,8800, 7 Aug 2014,11:00 AM 
You either have yourself to thank or yourself to blame. #justdoit,['justdoit'],nan,85,1900,2400, 4 Aug 2014,7:30 AM 
"Everyone will know what you did this summer, especially if you didn't do a thing. #justdoit",['justdoit'],nan,36,1200,1200, 28 Jul 2014,7:30 AM 
Looking for a summer job? Here it is: get better. #justdoit,['justdoit'],nan,82,1400,1100, 21 Jul 2014,7:30 AM 
"Where history is put on a pedestal, put the future on display.

@McIlroyRory #TheOpenpic.twitter.com/w9irbUEARb",['TheOpen'],['McIlroyRory'],105,2400,2400, 20 Jul 2014,10:27 AM 
The newest member of the team. The Nike Pro Rival. #NikeProBra http://gonike.me/prorival pic.twitter.com/B8NFnZBsgU,['NikeProBra'],nan,20,348,134, 15 Jul 2014,11:09 AM 
Make obstacles obsolete. #justdoit,['justdoit'],nan,55,1200,1300, 14 Jul 2014,7:30 AM 
"Unstoppable, even on the world's biggest stage. @MarioGoetze is #Magista.https://vine.co/v/MA0nM7WxFB3 ",['Magista'],['MarioGoetze'],33,1100,953, 13 Jul 2014,6:00 PM 
The world is a stage. Make it yours. #riskeverythingpic.twitter.com/heaPC5bEDn,['riskeverything'],nan,69,1800,2000, 13 Jul 2014,2:36 PM 
Your next game is the greatest stage. There is no final whistle. Play on. #justdoithttps://amp.twimg.com/v/79fc1f60-3dfc-49a8-ad78-08120babf38e …,['justdoit'],nan,68,1700,1300, 13 Jul 2014,2:38 PM 
Risk Everything. #justdoit,['justdoit'],nan,74,982,1200, 13 Jul 2014,11:51 AM 
Back home. Back to work. #StriveForGreatnesspic.twitter.com/ir3pWS97zC,['StriveForGreatness'],nan,135,3300,3600, 11 Jul 2014,1:23 PM 
"Your game. Our world. Get the Nike Football App.
Google Play: http://gonike.me/NFAppGPlay 
iTunes: http://gonike.me/NFAppiTunes https://amp.twimg.com/v/ba486da9-4b23-429b-b0ac-85c1cc7816e2 …",nan,nan,202,3500,1900, 10 Jul 2014,2:57 PM 
Dare to be @NeymarJr. #riskeverythingpic.twitter.com/1zNjZXIWY8,['riskeverything'],['neymarjr'],169,1900,1800, 8 Jul 2014,5:58 AM 
Zlatan will be answering your #AskZlatan questions on Saturday July 12 at 5pm GMT on a live Google+ Hangout. http://youtu.be/pcyv-uQ2U9k ,['AskZlatan'],nan,17,184,118, 7 Jul 2014,5:01 PM 
Find the reasons. Lose the excuses. #justdoit,['justdoit'],nan,75,1800,2300, 7 Jul 2014,10:06 AM 
Another master class. @Petra_Kvitova #Wimbledon #endlesstennispic.twitter.com/m49xlC0BA8,"['Wimbledon', 'endlesstennis']",['Petra_Kvitova'],13,477,320, 5 Jul 2014,7:06 AM 
One resolution requires 365 days of effort. The second half starts now. #justdoit,['justdoit'],nan,20,791,712, 1 Jul 2014,7:30 AM 
"Without struggle, there is no celebration. #riskeverythingpic.twitter.com/6wU0e37VHw",['riskeverything'],nan,90,1900,3000, 28 Jun 2014,11:56 AM 
Relentless attack. Relentless innovation. #KD7pic.twitter.com/30AzkJcAa3,['KD7'],nan,594,3900,5000, 25 Jun 2014,9:32 AM 
LIVE NOW: Kevin Durant and Nike Basketball present the #KD7: http://gonike.me/6011YKK9 ,['KD7'],nan,21,200,234, 25 Jun 2014,9:02 AM 
Hard work is hard to ignore. #justdoit,['justdoit'],nan,44,1700,1900, 23 Jun 2014,7:30 AM 
Play until the grass turns to dirt. #endlesstennis #Wimbledonpic.twitter.com/xIPu5M1J3c,"['endlesstennis', 'Wimbledon']",nan,79,1200,911, 22 Jun 2014,4:11 AM 
#justdoit RT @NikeFuel Summer means time for more.pic.twitter.com/zQfY4ym6Fo,['justdoit'],['NikeFuel'],63,1500,1400, 21 Jun 2014,3:00 PM 
Arrive early. Start fast. #futuregetsfasterpic.twitter.com/u8QlYRTLF9,['futuregetsfaster'],nan,30,1200,595, 20 Jun 2014,5:46 PM 
Determination determines everything. #justdoit,['justdoit'],nan,38,1300,1400, 16 Jun 2014,7:00 AM 
Champion is the only label we'll remember.pic.twitter.com/t6VhYCc4Xc,nan,nan,152,3300,4700, 15 Jun 2014,7:47 PM 
No risk. No revenge. #riskeverythingpic.twitter.com/hjkwNLj0hW,['riskeverything'],nan,47,1800,2200, 13 Jun 2014,1:52 PM 
"If you are not ready to risk everything, there will be no revenge. Zlatan has spoken.https://amp.twimg.com/v/012951bf-8693-4c7d-86b2-2b3d843a9b4c …",nan,nan,53,745,794, 13 Jun 2014,9:31 AM 
Teach the world what your country taught you. #justdoitpic.twitter.com/3ZmKSVFMVK,['justdoit'],nan,58,1900,1600, 12 Jun 2014,12:30 PM 
"Today a summer of risk starts. Zlatan is here to answer your questions. Go on, #AskZlatan.https://amp.twimg.com/v/461b5db6-6422-40e1-9f57-f2581e81fd07 …",['AskZlatan'],nan,148,815,917, 12 Jun 2014,9:59 AM 
Play every game like it's 'The Last Game.' #riskeverythinghttps://amp.twimg.com/v/b108fb9d-5d87-4041-8100-29025b60a61d …,['riskeverything'],nan,744,8800,12000, 10 Jun 2014,3:40 PM 
There's no greater danger than playing it safe. http://gonike.me/6016ceQ2 ,nan,nan,72,540,681, 9 Jun 2014,9:01 AM 
"If you don't take risks, you'll always have regret. #justdoit",['justdoit'],nan,104,2100,2900, 9 Jun 2014,7:29 AM 
"For the king of Paris, it’s an endless mastery. @RafaelNadal #endlesstennis #RG14https://amp.twimg.com/v/abc9db75-4054-43d0-8cfc-c963949a9cc9 …","['endlesstennis', 'RG14']",['RafaelNadal'],101,1600,2200, 8 Jun 2014,9:49 AM 
It's standing strong when the dust settles. @MariaSharapova #endlesstennis #RG14pic.twitter.com/BMGAOMGIFf,"['endlesstennis', 'RG14']",['MariaSharapova'],51,1000,1100, 7 Jun 2014,9:15 AM 
A little sweat never hurt anybody. #justdoit,['justdoit'],nan,66,1700,1700, 2 Jun 2014,7:37 AM 
Get comfortable going fast. @Mo_Farah & @BishopMelissa put the new #nikepegasus through the wringer for more speed. http://youtu.be/lekz47jBXAA ,['nikepegasus'],"['Mo_Farah', 'BishopMelissa']",6,152,72, 31 May 2014,9:30 AM 
"In full zoom. A first-place finish and a new American record for Zoom Squad member @G_Rupp in the 10,000m. #nikezoom",['nikezoom'],['G_Rupp'],5,254,147, 30 May 2014,9:48 PM 
The fast are never forgotten. #justdoit,['justdoit'],nan,34,1100,807, 30 May 2014,5:30 PM 
Summer doesn't start on the calendar. It starts on the course.pic.twitter.com/NYhRvaCpjA,nan,nan,58,934,932, 30 May 2014,9:01 AM 
Your biggest competition is the voice inside your head. #justdoit,['justdoit'],nan,91,2100,2600, 27 May 2014,7:00 AM 
Keep your head down. Watch your name climb. @McIlroyRorypic.twitter.com/4akerkPsGG,nan,['McIlroyRory'],39,1000,822, 25 May 2014,9:13 AM 
It's the opportunity to sculpt your legacy in the clay. #endlesstennis #RG14 https://www.youtube.com/watch?v=yLYPURGibNA …,"['endlesstennis', 'RG14']",nan,11,168,111, 24 May 2014,6:48 AM 
Today doesn't want to hear excuses. #justdoit,['justdoit'],nan,81,1800,2300, 19 May 2014,8:00 AM 
We don’t need next. We got right now.pic.twitter.com/BKheLXvceK,nan,nan,49,1100,1000, 16 May 2014,12:00 PM 
30 dias. #justdoitpic.twitter.com/fsa7uZcPAE,['justdoit'],nan,23,1100,1100, 12 May 2014,10:00 AM 
"It's never too late to start. 
It's never too early, either. 
#justdoit",['justdoit'],nan,55,1700,2300, 12 May 2014,7:30 AM 
Happy Mother's Day to all the mothers of past and present!!,nan,nan,12,396,169, 11 May 2014,3:10 PM 
"Happy Mother's Day Mom and my Grandma Lily, I know you're both smiling down on the family. I love you. All mothers enjoy your day!!",nan,nan,16,1300,426, 11 May 2014,12:21 PM 
There's no formula. There's no prototype. @JManziel2 #justdoitpic.twitter.com/aqnr4y0ZoE,['justdoit'],['JManziel2'],117,1900,2500, 8 May 2014,8:59 AM 
"Most reliable. 
Most relentless. 
Most sensational. 
Most unguardable.

Just call @KDTrey5 Most Valuable.pic.twitter.com/NVLK28wWNW",nan,['KDTrey5'],213,8100,12000, 6 May 2014,8:09 AM 
Every streak starts with one. #justdoit,['justdoit'],nan,36,1200,1300, 5 May 2014,7:30 AM 
#justdoit RT @nikebasketball .@KDTrey5 is letting his game do the talking. We suggest you listen.,['justdoit'],"['nikebasketball', 'KDTrey5']",10,233,167, 1 May 2014,7:52 PM 
Don't get mad at Monday. Get even. #justdoit,['justdoit'],nan,46,1400,1600, 28 Apr 2014,7:30 AM 
How you play determines who you are. http://youtu.be/3XviR7esUvo  #riskeverything,['riskeverything'],nan,92,515,683, 25 Apr 2014,12:03 PM 
"Every four years, the world expects phenomenal football. It's time. http://youtu.be/3XviR7esUvo  #riskeverything",['riskeverything'],nan,207,967,1700, 25 Apr 2014,6:19 AM 
Playing it safe isn't playing at all. http://youtu.be/3XviR7esUvo  #riskeverything,['riskeverything'],nan,137,619,769, 25 Apr 2014,6:26 AM 
There’s no trophy for second best. We innovate for those who dare to #riskeverything.pic.twitter.com/GVaiCm981J,['riskeverything'],nan,28,597,457, 24 Apr 2014,8:15 AM 
Teams have been preparing for this summer for the past 4 years. So have we. #justdoitpic.twitter.com/bb0ZKccJqo,['justdoit'],nan,38,1100,995, 24 Apr 2014,10:50 AM 
New season. New styles. View the SP/SU 14 #techpack lookbook: http://nike.com/techpack pic.twitter.com/Ag6dKIl4PD,['techpack'],nan,17,698,333, 23 Apr 2014,9:01 AM 
"Yesterday you ran. Today we donate $77,559 to the @CAFoundation. Forever #strongereveryrun.pic.twitter.com/krViA1YfKr",['strongereveryrun'],['CAFoundation'],20,434,292, 22 Apr 2014,5:34 PM 
Back. Breathable. And lighter than ever. New #techpack. Coming soon:http://youtube.com/watch?v=1wFzhPw-sA0 …,['techpack'],nan,22,241,171, 21 Apr 2014,9:00 AM 
A personal best with the city behind her every step of the way. @ShalaneFlanagan is #strongereveryrun.,['strongereveryrun'],['ShalaneFlanagan'],5,322,193, 21 Apr 2014,8:58 AM 
Back to back and a new course record. Rita Jeptoo is #strongereveryrun.,['strongereveryrun'],nan,4,225,140, 21 Apr 2014,8:54 AM 
Sometimes getting to the starting line proves just as much as getting to the finish line. #justdoit,['justdoit'],nan,34,1100,1100, 21 Apr 2014,7:32 AM 
Get ready for a marathon Monday like no other. Every mile w/ Nike+ gives to @CAFoundation. We are #strongereveryrun.http://gonike.me/42114 ,['strongereveryrun'],['CAFoundation'],5,153,159, 20 Apr 2014,8:59 AM 
Special #nikefc delivery. Guess this means I'm in the club too @neymarjr!pic.twitter.com/famAvoE28p,['nikefc'],['neymarjr'],234,4400,2000, 17 Apr 2014,11:19 AM 
"We could tell you about our history, but we’d rather you experience it. http://gonike.me/Pre_ ",nan,nan,9,135,65, 16 Apr 2014,9:00 AM 
Carry the tradition founded by legends. This is #nikefc: http://nike.com/nikefc pic.twitter.com/1fj4bsjjes,['nikefc'],nan,113,2000,1600, 15 Apr 2014,10:48 AM 
A gym doesn't have to have four walls. #justdoit,['justdoit'],nan,34,1200,956, 14 Apr 2014,3:00 PM 
The Nike F.C. Collection by @nikesportswear is now available http://swoo.sh/1m2tx97 pic.twitter.com/iJPRRN7bWj,nan,['nikesportswear'],24,400,245, 14 Apr 2014,6:46 AM 
We are Nike F.C. #nikefc http://youtu.be/P-oOosIkNP8 ,['nikefc'],nan,6,163,122, 14 Apr 2014,12:00 AM 
It’s been 20 years since Nike F.C. secretly set out to save brilliant football. Tomorrow the next chapter begins.pic.twitter.com/Gg2xLN4OgC,nan,nan,10,439,243, 13 Apr 2014,9:18 AM 
Running will take you anywhere you let it. So let it take you to where it all began: http://gonike.me/Pre_ pic.twitter.com/ScUMAugi4f,nan,nan,14,839,534, 12 Apr 2014,8:59 AM 
"Your route to our roots starts now. Run your way to a Pre Classic experience.
http://gonike.me/Pre_ pic.twitter.com/CJNr6OOdPl",nan,nan,18,711,395, 11 Apr 2014,9:00 AM 
You've made it here. Now make it there. #Masterspic.twitter.com/u9vnLtYBeL,['Masters'],nan,27,888,697, 9 Apr 2014,4:38 PM 
"10 legends have shaped 20 years of brilliant football. On April 14, @nikesportswear welcomes you to Nike F.C.pic.twitter.com/spuTJeBSV0",nan,['nikesportswear'],7,501,334, 9 Apr 2014,8:44 AM 
Build a dynasty. Then build a bigger trophy case. #justdoitpic.twitter.com/twj73bcJDp,['justdoit'],nan,20,1100,783, 8 Apr 2014,7:55 PM 
Start undefeated. Finish unforgettable. @UConnWBBpic.twitter.com/krkWrbyr3Y,nan,['UConnWBB'],27,1100,767, 8 Apr 2014,7:52 PM 
Make history. Then take it with you.pic.twitter.com/bpE0IKWOQc,nan,nan,47,2000,1600, 7 Apr 2014,8:35 PM 
Right where you belong. @UConnMBBpic.twitter.com/cUFYpWsIWv,nan,['UConnMBB'],41,1200,1200, 7 Apr 2014,8:18 PM 
"The Bartendaz #TrainFree. No limits, no excuses. Your move.http://youtu.be/u03vmhbxjz0 ",['TrainFree'],nan,6,110,91, 4 Apr 2014,7:35 AM 
Move the way you were meant to. Shop the new #NikeFree now http://swoo.sh/1hkA6fk pic.twitter.com/gaf2bN6D6F,['NikeFree'],nan,50,1100,630, 3 Apr 2014,9:48 AM 
"Move the way you were meant to, whatever you're moving for.

The new #NikeFree is here: http://gonike.me/free_ pic.twitter.com/2EUoJaLsWp",['NikeFree'],nan,129,3000,2500, 3 Apr 2014,8:58 AM 
Playing it safe is the greatest risk. http://youtu.be/gwxdEECNpZY  #RiskEverything,['RiskEverything'],nan,19,235,314, 1 Apr 2014,4:29 AM 
"There are always detours, but never shortcuts. #justdoit",['justdoit'],nan,51,966,1300, 31 Mar 2014,7:29 AM 
What a day. Let's do it again next year. 3.26. #airmax http://instagram.com/p/mDt03ct3ao/ ,['airmax'],nan,27,449,297, 27 Mar 2014,12:48 PM 
Reflect on the past. Continue the revolution. @Paule_B #airmaxpic.twitter.com/V4B5CllM3V,['airmax'],['Paule_B'],18,725,584, 26 Mar 2014,3:38 PM 
Today is a good day for some fresh Air. @steaknsteez agrees. #airmaxpic.twitter.com/uV9BUylQSH,['airmax'],['steakNsteez'],25,569,454, 26 Mar 2014,12:01 PM 
"Amongst works of art, @mirandamakaroff shows us a masterpiece. #airmaxpic.twitter.com/MZpPgaMcWz",['airmax'],['mirandamakaroff'],18,422,354, 26 Mar 2014,11:13 AM 
Air Max Day is in full effect. Show the world how you're celebrating. Share your Air. #airmax,['airmax'],nan,52,252,312, 26 Mar 2014,9:30 AM 
Step into the Air Max Day lineup. @mikepriceman has chosen wisely. #airmaxpic.twitter.com/NujDcs3x43,['airmax'],['MikePriceman'],21,687,553, 26 Mar 2014,10:06 AM 
It's been 27 years since we started running on Air. Celebrate Air Max Day with us by showing off your favorite pair. #airmax,['airmax'],nan,47,536,497, 26 Mar 2014,7:59 AM 
The first full-length Air unit was placed into the Air Max 97.pic.twitter.com/VR2wxSjIIX,nan,nan,41,424,459, 24 Mar 2014,9:56 AM 
You don't have time to not have time. #justdoit,['justdoit'],nan,68,1400,2000, 24 Mar 2014,7:00 AM 
A storybook season deserves a fairy tale finish. #justdoitpic.twitter.com/Re2XTOKhNF,['justdoit'],nan,90,2300,2000, 21 Mar 2014,1:53 PM 
We kept it light in ’89. But the #airmax 90 changed everything – again.pic.twitter.com/KIwVlPsY7z,['airmax'],nan,25,395,372, 20 Mar 2014,9:54 AM 
The concept of visible Air became a reality. The #airmax 1 showcased a window to the sole like no shoe prior. http://nike.com/airmax ,['airmax'],nan,4,92,83, 18 Mar 2014,1:59 PM 
"March 26, 1987 marked the birth of an icon. Lace up your favorite pair and celebrate Air Max Day on 3.26: http://youtu.be/PIpRPRoZVOI  #airmax",['airmax'],nan,24,538,601, 17 Mar 2014,9:02 AM 
Don't let your luck run out. #justdoitpic.twitter.com/i5x7NiC0bf,['justdoit'],nan,35,1200,570, 17 Mar 2014,2:30 PM 
Flight on four wheels. RT @nikestore: The @nikesb Air Jordan 1 is now available http://swoo.sh/1o4FNnK pic.twitter.com/ReRUOjVDul,nan,"['nikestore', 'nikesb']",36,672,539, 15 Mar 2014,5:04 AM 
10 years of Nike Free have gone by fast. Here's to the next 10 going by faster. http://gonike.me/free_ ,nan,nan,14,333,189, 13 Mar 2014,9:19 AM 
Quit scrolling. Start moving. #justdoit,['justdoit'],nan,78,1500,1700, 10 Mar 2014,7:30 AM 
"When @LisaLeslie took off on a break in 2002, she left behind history. And expectations. And limits. #womensdaypic.twitter.com/e2DwfUSQwJ",['womensday'],['LisaLeslie'],19,803,928, 8 Mar 2014,11:31 AM 
 RT @nikefootball: Think you've seen every move? @MarioGoetze disagrees. https://vine.co/v/MA0nM7WxFB3  #Magista,['Magista'],"['nikefootball', 'MarioGoetze']",32,601,763, 6 Mar 2014,11:25 AM 
Welcome to the Flyknit family. RT @nikefootball Creativity has a new name. This is the #Magista.pic.twitter.com/SLfxe7u5Z3,['Magista'],['nikefootball'],98,1200,1500, 6 Mar 2014,7:00 AM 
Football never stops for @andresiniesta8. Create what comes next. https://vine.co/v/MA0eXiKeUJh  #Magista,['Magista'],['andresiniesta8'],90,1500,2000, 6 Mar 2014,4:24 AM 
Introducing #Magista. Football will never be the same: http://youtu.be/qP1PQDmR9uQ ,['Magista'],nan,108,630,925, 6 Mar 2014,3:42 AM 
"To Do List: 

☐ #justdoit",['justdoit'],nan,38,1300,1600, 3 Mar 2014,7:00 AM 
Football will never be the same: http://gonike.me/Mgsta  #Magista,['Magista'],nan,27,144,185, 26 Feb 2014,10:02 AM 
March 15 = @nikesb x @jumpman23pic.twitter.com/18nL7CrGEp,nan,"['nikesb', 'Jumpman23']",133,1200,1200, 26 Feb 2014,9:00 AM 
Taking it easy won't take you anywhere. #justdoit,['justdoit'],nan,80,1400,2100, 24 Feb 2014,7:30 AM 
Move Reminder: You've got a date with your Nike+ FuelBand. No chocolates necessary.,nan,nan,11,194,125, 14 Feb 2014,12:19 PM 
Loving our @Nike gear! Pumped to race tomorrow!! #TeamUSA #usaluge #Sochi2014 @k8ertotz @summerbritcherpic.twitter.com/9awyxuGJF8,"['TeamUSA', 'usaluge', 'Sochi2014']","['Nike', 'k8ertotz', 'summerbritcher']",33,533,201, 9 Feb 2014,1:03 AM 
"""For every trick you can't believe, there's a rider who did."" #NeverNot @sagekotsenburg 2014 Slopestyle gold medal!pic.twitter.com/4guviQc1qS",['NeverNot'],['sagekotsenburg'],21,2700,1400, 8 Feb 2014,2:44 AM 
Nike's new kick-in-the-buttocks technology: http://youtu.be/LNgclJQ06eE ,nan,nan,22,263,173, 7 Feb 2014,10:02 AM 
"If you don't like style, innovation, and puppies this ain't for you: http://youtu.be/Q0fhrZep9Wo ",nan,nan,57,345,290, 7 Feb 2014,9:02 AM 
One title takes strength. Defending it takes more. The next run starts now. #justdoitpic.twitter.com/O5j4MKKr5f,['justdoit'],nan,19,581,487, 3 Feb 2014,11:00 AM 
Some never get a second chance. The best never need one. #justdoit,['justdoit'],nan,76,1200,1400, 2 Feb 2014,7:03 PM 
"When it's the game of your dreams, play the game of your life. @Seahawks #justdoitpic.twitter.com/egkz2jTYCo",['justdoit'],['Seahawks'],160,6300,6000, 2 Feb 2014,6:57 PM 
"This isn't the moment you've been waiting for. 
This is the moment you've been working for. 
#justdoit",['justdoit'],nan,17,754,817, 2 Feb 2014,3:17 PM 
"Years of dedication. 

Months of sacrifice. 

Weeks of preparation. 

The day you dreamed of. 

#justdoit",['justdoit'],nan,20,770,748, 2 Feb 2014,1:32 PM 
Honor the past. Impact the present. #BHM http://gonike.me/6010e4Oy ,['BHM'],nan,21,267,238, 1 Feb 2014,12:33 PM 
"Statistics say this is a great day to give up on your resolution. 
We say that's a great way to become a statistic. 
#justdoit",['justdoit'],nan,31,451,535, 21 Jan 2014,12:39 PM 
Our #Flyknit family just got bigger … and lighter … and stronger: http://youtu.be/SJn64kkpOSc ,['Flyknit'],nan,128,1400,910, 19 Jan 2014,1:59 PM 
The only thing you can do about yesterday is improve upon it. #justdoit,['justdoit'],nan,66,1100,1800, 14 Jan 2014,7:30 AM 
"When practice is this fun, it's hard to stop. #justdoit @guskenworthyhttp://youtu.be/OaTvLpnCtTY ",['justdoit'],['guskenworthy'],13,190,124, 10 Jan 2014,11:34 AM 
"Shine as bright as the trophy you're playing for.

The Nike Silver Speed collection debuts at Super Bowl XLVIII: http://gonike.me/superbowl48 ",nan,nan,12,245,198, 9 Jan 2014,10:51 AM 
Faster in the final moments. Perfect at the final whistle. @FSU_football #justdoitpic.twitter.com/ZsfR1mPmsH,['justdoit'],nan,66,1600,1700, 6 Jan 2014,9:07 PM 
Complaining about Mondays was so last year. #justdoit,['justdoit'],nan,94,1400,2000, 6 Jan 2014,7:15 AM 
Start every day with a resolution. What's yours? #justdoit,['justdoit'],nan,87,557,613, 3 Jan 2014,7:45 AM 
Wear your resolution on your wrist. #justdoitpic.twitter.com/fM6TWPPzrg,['justdoit'],nan,31,807,788, 1 Jan 2014,11:15 AM 
"Don’t make a resolution. Make 365. 
#justdoit",['justdoit'],nan,125,1100,1500, 1 Jan 2014,11:00 AM 
Better than last year starts by being better than yesterday.,nan,nan,63,955,1400, 1 Jan 2014,10:40 AM 
Resolutions are meant to make you better than you were last year.,nan,nan,51,687,957, 1 Jan 2014,10:20 AM 
Resolutions are meant to change you.,nan,nan,46,674,929, 1 Jan 2014,10:00 AM 
Resolutions are meant to be kept.,nan,nan,63,821,1000, 1 Jan 2014,9:40 AM 
Resolutions aren’t supposed to be a lie that you tell yourself year after year.,nan,nan,104,1100,1800, 1 Jan 2014,9:20 AM 
Resolutions aren’t supposed to be recycled.,nan,nan,51,723,968, 1 Jan 2014,9:00 AM 
